task_id,info_article_article_number,info_article_text.x,info_highlights_0_case_number,info_article_metadata_city,info_article_metadata_date_published
475,6232,"Updated: Sunday, 16 Oct 2011, 9:15 AM EDT
Published : Saturday, 15 Oct 2011, 8:23 PM EDT


Occupation of Providence is underway
Hundreds rally against corporate greed
PROVIDENCE, R.I. (WPRI) - The protests that started on Wall Street have made their way to Providence.
Hundreds of people have converged on Burnside Park in the capital city. Organizers of Occupy Providence say they want to give voice to disenfranchised Rhode Islanders, and fight back against what they see as corporate greed.
The rally quickly evolved into a march through the city. Many protesters carried signs reading ""We are the 99%"". They claim they'll stay camped in the park for as long as it takes to change environment on Wall Street, and in Washington, DC.
""99 percent of us don't make a million dollars a year, don't have one million in assets. It seems to many people that the system design is controlled by that 1 percent,"" Jared Paul of Providence told Eyewitness News.
Unofficial estimates put the crowd around 400 people.
""It's not just young kids here. The 99 percent, it's every age and every nationality. I just want people to wake up,"" Kina King of Narragansett said.
Providence police say they respect the people's constitutional right to assembly, but will only allow them in the park for 48 hours. After that, the Occupy Providence movement will need a permit from the city.",1,Providence,2011-10-16
476,6481,"Sacramento city council votes not to lift park restrictions for 'Occupy Sacramento' protestors
SACRAMENTO, CA - The Sacramento City Council Tuesday night decided against a request by ""Occupy Sacramento"" protestors to lift restrictions at Cesar Chavez Plaza to allow for 24 hour occupation for demonstrations.
Within two hours, more arrests were taking place at the park after police again closed in to enforce the ban on overnight camping.
Supporters chanted and waved signs as police took away a core group of about a dozen protestors, one by one. The protest continued to be completely non-violent and there did not appear to be any injuries or problems.
At least 35 police vehicles could be seen around the park and several dozen officers appeared to be involved.
About 200 people were at the meeting Tuesday night where ""Occupy Sacramento"" members argued that it was part of their freedom of speech and assembly to be allowed to protest.
RELATED STORY: Hundreds 'occupy' Sacramento city hall for more time
Protestors wanted the restrictions lifted so members would not be arrested for trespassing after the park closed.
One woman asked the council to consider a trial run for one night. ""If you just give up one night, one night to occupy the park with security volunteers, and if there's any corruption or chaos we will not occupy the park 24/7,"" she said.
The meeting was relatively calm, even when Mayor Kevin Johnson had to ask people to quiet down.
Near the end of the meeting, Mayor Kevin Johnson agreed to repeated requests protestors have made for a meeting and offered to try to seek a compromise, but even as he spoke, many protestors began walking out of the packed city hall.
After the meeting, about 100 protestors gathered at the corner of J and 10 th streets prepared to be arrested by police.",1,Sacramento,2011-10-19
477,6481,"Sacramento city council votes not to lift park restrictions for 'Occupy Sacramento' protestors
SACRAMENTO, CA - The Sacramento City Council Tuesday night decided against a request by ""Occupy Sacramento"" protestors to lift restrictions at Cesar Chavez Plaza to allow for 24 hour occupation for demonstrations.
Within two hours, more arrests were taking place at the park after police again closed in to enforce the ban on overnight camping.
Supporters chanted and waved signs as police took away a core group of about a dozen protestors, one by one. The protest continued to be completely non-violent and there did not appear to be any injuries or problems.
At least 35 police vehicles could be seen around the park and several dozen officers appeared to be involved.
About 200 people were at the meeting Tuesday night where ""Occupy Sacramento"" members argued that it was part of their freedom of speech and assembly to be allowed to protest.
RELATED STORY: Hundreds 'occupy' Sacramento city hall for more time
Protestors wanted the restrictions lifted so members would not be arrested for trespassing after the park closed.
One woman asked the council to consider a trial run for one night. ""If you just give up one night, one night to occupy the park with security volunteers, and if there's any corruption or chaos we will not occupy the park 24/7,"" she said.
The meeting was relatively calm, even when Mayor Kevin Johnson had to ask people to quiet down.
Near the end of the meeting, Mayor Kevin Johnson agreed to repeated requests protestors have made for a meeting and offered to try to seek a compromise, but even as he spoke, many protestors began walking out of the packed city hall.
After the meeting, about 100 protestors gathered at the corner of J and 10 th streets prepared to be arrested by police.",2,Sacramento,2011-10-19
478,6596,"Occupy SD Sets Up Small Tents In Civic Center
Protestors To Defy Police Orders About Personal Belongings In Civic Center Plaza


Members of Occupy San Diego set up about 25 tents in Civic Center Plaza on Monday, but it was a far cry from a return to the tent city days of past weeks.
Numerous tents were set up throughout the plaza after the Occupy San Diego movement began Oct. 7, but police twice swept in and had them taken down.
In a statement to the media earlier today, Occupy San Diego spokesman Mike Garcia said the tents would return, but did not indicate they would be miniature versions. The tents, about two feet in diameter and made from cloth and wire, elicited laughter from supporters.
The protesters asked San Diego police Assistant Chief Boyd Long if they would be cited if they left the tents up in the plaza during their committee meetings, and he said no citations would be given out. His response resulted in cheers from the protesters, several of whom shook his hand.
Occupy San Diego members marched into the plaza carrying the mini-tents and chanted their manifesto, which included the phrase, ""These tents are symbols of our reoccupation.""
Garcia said they took the action in response to the arrest of a disabled member of the group on Thanksgiving morning, and in solidarity with Occupy movements in other cities and with protesters in Tahrir Square in Cairo, Egypt.
Long and other police officials have said since the movement began that the protesters could demonstrate in the plaza but not set up tents.",1,SanDiego,NA
479,6596,"Occupy SD Sets Up Small Tents In Civic Center
Protestors To Defy Police Orders About Personal Belongings In Civic Center Plaza


Members of Occupy San Diego set up about 25 tents in Civic Center Plaza on Monday, but it was a far cry from a return to the tent city days of past weeks.
Numerous tents were set up throughout the plaza after the Occupy San Diego movement began Oct. 7, but police twice swept in and had them taken down.
In a statement to the media earlier today, Occupy San Diego spokesman Mike Garcia said the tents would return, but did not indicate they would be miniature versions. The tents, about two feet in diameter and made from cloth and wire, elicited laughter from supporters.
The protesters asked San Diego police Assistant Chief Boyd Long if they would be cited if they left the tents up in the plaza during their committee meetings, and he said no citations would be given out. His response resulted in cheers from the protesters, several of whom shook his hand.
Occupy San Diego members marched into the plaza carrying the mini-tents and chanted their manifesto, which included the phrase, ""These tents are symbols of our reoccupation.""
Garcia said they took the action in response to the arrest of a disabled member of the group on Thanksgiving morning, and in solidarity with Occupy movements in other cities and with protesters in Tahrir Square in Cairo, Egypt.
Long and other police officials have said since the movement began that the protesters could demonstrate in the plaza but not set up tents.",2,SanDiego,NA
480,6682,"24 of 63 DOCUMENTS
City News Service
No City News Service material may be republished without the express written permission of the City News Service, Inc.
October 21, 2011 Friday 4:45 AM PST
LENGTH: 254 words
DATELINE: SAN DIEGO


Occupy San Diego protesters were expected to demonstrate outside a downtown Wells Fargo Bank branch today. The move comes one day after a few dozen protestors moved from the Civic Center Plaza, where they had been since Oct. 7, to outside a Bank of America branch office to decry the conduct of banks, corporations, political elites and political power brokers.
About 1:30 p.m. Thursday, Bank of America on B Street closed four and a half hours early due to the 30 to 40 Occupy protestors who sat in a loose circle in front of the branch, The San Diego Union-Tribune reported.
San Diego police Capt. Mark Jones told the newspaper that the protest was allowed to continue because no one's bank access was being restricted and the protesters were in areas open to the public.
Protester Kevin Rambo, 18, told the Union-Tribune that his group aimed to call attention to the Occupy movement, which began in New York last month and has since spread nationwide. The fact that the branch closed early was a secondary benefit, he said.
The Wells Fargo Bank branch slated to be targeted today is also on B Street.
The Occupy movement in San Diego has been largely confrontation-free, with only two protestors being arrested for allegedly delaying police officers as they attempted to remove makeshift camp sites from the Civic Center Plaza last Friday.
Protesters have vowed to remain in the downtown area until their demands are met or at least sincerely considered. Those demands include ending joblessness, poverty and political corruption.


LOAD-DATE: October 22, 2011
LANGUAGE: ENGLISH
PUBLICATION-TYPE: Newswire
Copyright 2011 City News Service, Inc.
All Rights Reserved",1,SanDiego,2011-10-21
481,6682,"24 of 63 DOCUMENTS
City News Service
No City News Service material may be republished without the express written permission of the City News Service, Inc.
October 21, 2011 Friday 4:45 AM PST
LENGTH: 254 words
DATELINE: SAN DIEGO


Occupy San Diego protesters were expected to demonstrate outside a downtown Wells Fargo Bank branch today. The move comes one day after a few dozen protestors moved from the Civic Center Plaza, where they had been since Oct. 7, to outside a Bank of America branch office to decry the conduct of banks, corporations, political elites and political power brokers.
About 1:30 p.m. Thursday, Bank of America on B Street closed four and a half hours early due to the 30 to 40 Occupy protestors who sat in a loose circle in front of the branch, The San Diego Union-Tribune reported.
San Diego police Capt. Mark Jones told the newspaper that the protest was allowed to continue because no one's bank access was being restricted and the protesters were in areas open to the public.
Protester Kevin Rambo, 18, told the Union-Tribune that his group aimed to call attention to the Occupy movement, which began in New York last month and has since spread nationwide. The fact that the branch closed early was a secondary benefit, he said.
The Wells Fargo Bank branch slated to be targeted today is also on B Street.
The Occupy movement in San Diego has been largely confrontation-free, with only two protestors being arrested for allegedly delaying police officers as they attempted to remove makeshift camp sites from the Civic Center Plaza last Friday.
Protesters have vowed to remain in the downtown area until their demands are met or at least sincerely considered. Those demands include ending joblessness, poverty and political corruption.


LOAD-DATE: October 22, 2011
LANGUAGE: ENGLISH
PUBLICATION-TYPE: Newswire
Copyright 2011 City News Service, Inc.
All Rights Reserved",2,SanDiego,2011-10-21
482,6719,"Police in Riot Gear End Occupy San Diego Protest
Lines of officers in riot gear moved the protesters off the property overnight
By R. Stickney, Kelly Mcpherson and Lauren Steussy
|  Saturday, Oct 29, 2011  |  Updated 2:24 PM PD
Source: Police in Riot Gear End Occupy San Diego Protest | NBC 7 San Diego



A total of 51 Occupy San Diego protesters were arrested early Friday morning and two more were arrested later in the day.
San Diego Police Officers and San Diego County Sheriff's Deputies cleared out Occupy San Diego protesters in the raid Friday at about 2 a.m.
The law enforcement officers arrived in riot gear to clear out the people and the tents that have taken over this space for three weeks. Forty individuals were arrested in front of Civic Center Plaza on Third St. and later, police arrested 11 additional protesters in Children's Park in downtown San Diego moments later.
Raw Video: Warning Graphic Language
When an officer using a bullhorn demanded the group disperse, protesters responded chanting ""This is what democracy looks like.""
Members of the public and employees in nearby buildings complained to the police of human and animal feces, drug use and litter on the premises. That, in addition to the numerous violations of city codes and state laws, led police to their decision, said Assistant Chief of Police Boyd Long at a Friday morning press conference.
""The driving factor was the unsanitary conditions,"" Long said.
After the press conference at the SDPD headquarters, members of the occupation gathered and chanted that they wanted their people back.
Prior to the late-night raid, police said they made efforts to mediate with protestors, utilizing professional mediators from the National Conflict Resolution Center to try to reach an agreement. Long said despite these attempts, protesters were unwilling to move their private posessions from the public property.
""These are not the kind of negotiations we’re used to – with this leaderless group,"" said San Diego Police Chief William Lansdowne at the press conference during a question and answer session.
Police attempted to move the tents out of the Civic Center Plaza occupation on Oct. 14, resulting in two arrests. Since then, several tents were moved back in, and many protesters slept on the plaza at night.
“We chose the night we did because we figured there would be the smallest number of people there,” Long said.
Many of those who watched the police action were screaming that the officers were part of the 99% and singing patriotic songs.
Abraham Roloff with Occupy San Diego explained his experience just after midnight in Children's Park where he was camping overnight as part of the movement:
""They gave us no verbal warning whatsoever, they grabbed anybody who stood in their way even if their hands were up, threw them to the ground and arrested them. we asked repeatedly if we could have a few minutes to collect our personal belongings and they had nothing to say, absolute silence,"" said Roloff.
Long said police did give two verbal warnings before moving to arrest the protesters. At that point, a few protesters moved out, but many stayed.
More Raw Video: Warning Graphic Language
Occupy San Diego participants said the arrests were unfair and claimed police brutality for arresting observers and protesters. Lansdowne said he witnessed no force issues.
“There was one young woman who was simply filming them with her iPhone and they reached out, grabbed her arm, put it behind her back and arrested her without any kind of warning,” said one witness.
Officers later erected water-filled barriers around the Civic Center to keep people out of the area. They will be cleaning the plaza, and say protesters can return once they finish cleaning -- but cannot move their property back in.
Protesters say they are seeking out a privately-owned piece of land to continue their stand against corporate greed and income disparities in the country.
In response, San Diego Mayor Jerry Sanders said the actions taken by police were justified.
""The City of San Diego, of course, supports anyone’s right to protest. However, when health and safety issues arise, or when protesters fail to comply with the law, appropriate action must be taken,"" Sanders said in a statement.
Kevin Keenan, Executive Director of the ACLU, spoke with Landsdowne Friday afternoon and voiced his concerns
""I urged the chief to drop the charges, release the protesters, and find an alternative space and way to accommodate overnight protest activity,"" he said in a statement,"" Keenan wrote in a statement.
SDPD confirms that later in the day two more protesters were arrested.
One person was arrested for assault with a deadly weapon after police said they threw a can at an Sgt., hitting them in the face. The Sgt. was not injured. Another person was arrested for battery.
Source: Police in Riot Gear End Occupy San Diego Protest | NBC 7 San Diego",2,SanDiego,2011-10-29
483,6931,"10 of 18 DOCUMENTS
November 17, 2011 Thursday 10:33 AM GMT
LENGTH: 215 words


Occupy San Francisco protesters arrested after taking over Bank of America;
Police arrested scores of anti-Wall Street protesters in San Francisco on Wednesday after they occupied a Bank of America branch in the city's financial district.
Demonstrators flooded into the bank during an organised march that began at the protesters' downtown encampment and ended at a state office building a few blocks away.
The group set up a tent inside the bank branch as more than 100 bystanders watched from outside and police in riot helmets arrested the occupiers one by one, bringing them to a waiting bus.
One protester waved a sign inside that read ""make banks pay."" Another held up a sign to a local television station that said they were protesting the link between California's public higher education system and the banks.
The protesters chanted ""we are the 99 per cent"" as they were arrested, alluding to the richest 1 per cent of the U.S. population that the activists say control a disproportionate share of the nation's wealth and power.
Officer Albie Esparza, a police department spokesman, said 95 demonstrators were arrested in connection with Wednesday's bank protest, most on suspicion of trespassing. He said there were ""no claims of injury on either side.""
Earlier during the march, the protesters, who carried American flags and signs and beat on drums, could be seen on a Ustream online video of the scene chanting, ""Who do you protect, who do you serve?"" at the officers.
One threw a small bunch of flowers at the feet of police.
 
LOAD-DATE: December 29, 2011
LANGUAGE: ENGLISH
PUBLICATION-TYPE: Web Publication
JOURNAL-CODE: WEBDTNS
Copyright 2011 Telegraph Media Group Limited
All Rights Reserved",1,SanFrancisco,2011-11-17
484,6931,"10 of 18 DOCUMENTS
November 17, 2011 Thursday 10:33 AM GMT
LENGTH: 215 words


Occupy San Francisco protesters arrested after taking over Bank of America;
Police arrested scores of anti-Wall Street protesters in San Francisco on Wednesday after they occupied a Bank of America branch in the city's financial district.
Demonstrators flooded into the bank during an organised march that began at the protesters' downtown encampment and ended at a state office building a few blocks away.
The group set up a tent inside the bank branch as more than 100 bystanders watched from outside and police in riot helmets arrested the occupiers one by one, bringing them to a waiting bus.
One protester waved a sign inside that read ""make banks pay."" Another held up a sign to a local television station that said they were protesting the link between California's public higher education system and the banks.
The protesters chanted ""we are the 99 per cent"" as they were arrested, alluding to the richest 1 per cent of the U.S. population that the activists say control a disproportionate share of the nation's wealth and power.
Officer Albie Esparza, a police department spokesman, said 95 demonstrators were arrested in connection with Wednesday's bank protest, most on suspicion of trespassing. He said there were ""no claims of injury on either side.""
Earlier during the march, the protesters, who carried American flags and signs and beat on drums, could be seen on a Ustream online video of the scene chanting, ""Who do you protect, who do you serve?"" at the officers.
One threw a small bunch of flowers at the feet of police.
 
LOAD-DATE: December 29, 2011
LANGUAGE: ENGLISH
PUBLICATION-TYPE: Web Publication
JOURNAL-CODE: WEBDTNS
Copyright 2011 Telegraph Media Group Limited
All Rights Reserved",2,SanFrancisco,2011-11-17
485,6955,"Permitted, Policed: SF Cops Warn Occupy SF of Arrests
No permits but plenty of police
By Chris Roberts
|  Wednesday, Oct 26, 2011  |  Updated 3:56 PM PDT


We'll take your money and give you permits, but that doesn't mean you can't be busted.
The message delivered by San Francisco police to Occupy San Francisco's protesters encamped at Justin Herman Plaza was clear Tuesday: the group is subject to arrest at any time.
Police chief Greg Suhr issued the warning via letter on Tuesday evening, according to the San Francisco Examiner. The campers, who have been set up in the park near The Embarcadero since early October, are violating city law by using flames to cook and by camping overnight, according to the police.
After arresting several protesters earlier in the week, police had told the Occupiers that they had no future plans to make arrests.
Occupy protesters say they applied for a cooking permit, but were denied.",1,SanFrancisco,2011-10-26
486,6995,"Occupy SF movement takes root on Market Street
By: Dan Schreiber | 10/05/11 4:00 AM
SF Examiner Staff Writer


It was only a matter of time until the Occupy Wall Street movement came to one of the nation’s most renowned bastions of protest, and the local effort appears to be growing.
The so-called “General Assembly” of the Occupy SF movement has built a growing makeshift camp on Market Street this week and plan a march to the Federal Reserve Bank at noon today. The group began as a gathering of roughly 10 people camping
outside the Bank of America building on California Street on Sept. 17, t he same day the flagship encampment was set up in Zuccotti Park, two blocks north of Wall Street in New York.
Protesters march in downtown San Francisco to Wells Fargo headquarters.
The Occupy Wall Street protests have spread from Los Angeles to Boston; Chicago; Portland, Maine, and other cities. The budding anti-Wall Street movement began last month with a vague sense of grievance over the widening gap between the rich and poor in America.
But in three weeks, it has provided fuel for a broader national message of financial despair. Protesters have spoken out about the lack of jobs and opportunities. Organizers in Washington, D.C., plan a march at Freedom Plaza on Thursday to “denounce the systems and institutions that support endless war and unrestrained corporate greed.”
Brought together by social media outlets such as Twitter and Facebook, participants hope the New York protests can plant the seeds of a permanent national movement.
In San Francisco, protesters initially spent about a week at the Bank of America building at 555 California St. The group then moved to Union Square until they were asked to leave after about a day. That is when they began building a semipermanent camp on Market Street, c omplete with tents and a makeshift cooking area under a blue tarp held up between trees and bushes.
As of Tuesday afternoon, about 40 people were setting up for a rainy night and some protesters said police had already asked them to move. Rob Benson, one of the protesters in his late 30s, said police asked them to get a permit from the Department of Public Works, then they were redirected to another city department, then back to the police.
“You can’t permit the right to assemble,” Benson said, adding that t he group is attempting to maintain good relations with police. “It’s a right.”
A poster being circulated by the group calls on protesters to show up at the Federal Reserve Building at noon today. The material is being distributed on the website
occupysf.com, which also is encouraging people to bring supplies for long-term camping, plus gardening equipment, art supplies, baby wipes and kiddie pools. The site also asks protesters to bring solar-powered chargers and smartphones with tethering capabilities to give the group roaming Internet access.
The scene Tuesday included casual interaction, tambourine playing, marijuana smoking and other fanfare. Tarek Mejri, 34, was cooking up a big pot of vegetable pasta, which he said was donated by a local farmers market.
“Everything you see here is donated,” Mejri said.",1,SanFrancisco,2011-10-05
487,7005,"Occupy SF, Cal protesters arrested in downtown San Francisco
By: Bay City News | 11/16/11 3:33 PM


Several hundred Occupy SF protesters are marching through downtown San Francisco on
Wednesday afternoon to protest cuts to public education.
Click on the photo to the right to see more pictures of the protesters at the bank.
The march, however, became disruptive after protesters stormed a Bank of America branch and refused to leave, leading to the arrest of demonstrators.
At about 2:15 p.m., at least 100 protesters rushed into a Bank of America branch on California Street near Davis Street, taking it over. They stood inside the branch chanting, ""We are the 99 percent.""
Some also pitched tents inside of the building.
At about 2:40 p.m., police ordered the protesters, some of whom had been standing on desks in the bank, to disperse.
Dozens of police officers stood outside the branch, and riot police arrived to secure the building.
Police scuffled with protesters, shoving them out of the way to access the building's doorway. Some people had been trying to exit the bank and others were blocking the officers' path as they tried to enter.
Another group of protesters left from outside of the bank and were headed toward Civic Center, but dozens of them remained inside as of 3 p.m. and had erected a tent in the middle of the floor. Some wore bandanas and some stood on desks.
Shortly before 4 p.m., police began arresting the protesters who remained inside.
The ""ReFund Public Education March"" was organized in part to protest the cancellation of the UC Board of Regents meeting in San Francisco this week.
The meeting was canceled because of fears that violent protests would occur, according to the regents.
""The 1 percent on the Board of Regents cancelled their meeting because we demanded they do the people's business,"" read a statement posted on the Occupy SF website about the march.
""So now we're going to where they do Wall Street's business,"" the statement read.
The site states that there would be a noon gathering at Justin Herman Plaza and a 1 p.m. march on banks, followed by a 4 p.m. ""People's Assembly for Public Education"" at the State Building at 455 Golden Gate Ave.
Around 1:30 p.m., the protesters sat down on Battery Street between Pacific Avenue and Broadway, blocking traffic.
Some protesters chanted, ""Education must be free. No cuts, no peace.""
Examiner Sta Writer Andrea Koskey contributed to this report",3,SanFrancisco,2011-11-16
488,7005,"Occupy SF, Cal protesters arrested in downtown San Francisco
By: Bay City News | 11/16/11 3:33 PM


Several hundred Occupy SF protesters are marching through downtown San Francisco on
Wednesday afternoon to protest cuts to public education.
Click on the photo to the right to see more pictures of the protesters at the bank.
The march, however, became disruptive after protesters stormed a Bank of America branch and refused to leave, leading to the arrest of demonstrators.
At about 2:15 p.m., at least 100 protesters rushed into a Bank of America branch on California Street near Davis Street, taking it over. They stood inside the branch chanting, ""We are the 99 percent.""
Some also pitched tents inside of the building.
At about 2:40 p.m., police ordered the protesters, some of whom had been standing on desks in the bank, to disperse.
Dozens of police officers stood outside the branch, and riot police arrived to secure the building.
Police scuffled with protesters, shoving them out of the way to access the building's doorway. Some people had been trying to exit the bank and others were blocking the officers' path as they tried to enter.
Another group of protesters left from outside of the bank and were headed toward Civic Center, but dozens of them remained inside as of 3 p.m. and had erected a tent in the middle of the floor. Some wore bandanas and some stood on desks.
Shortly before 4 p.m., police began arresting the protesters who remained inside.
The ""ReFund Public Education March"" was organized in part to protest the cancellation of the UC Board of Regents meeting in San Francisco this week.
The meeting was canceled because of fears that violent protests would occur, according to the regents.
""The 1 percent on the Board of Regents cancelled their meeting because we demanded they do the people's business,"" read a statement posted on the Occupy SF website about the march.
""So now we're going to where they do Wall Street's business,"" the statement read.
The site states that there would be a noon gathering at Justin Herman Plaza and a 1 p.m. march on banks, followed by a 4 p.m. ""People's Assembly for Public Education"" at the State Building at 455 Golden Gate Ave.
Around 1:30 p.m., the protesters sat down on Battery Street between Pacific Avenue and Broadway, blocking traffic.
Some protesters chanted, ""Education must be free. No cuts, no peace.""
Examiner Sta Writer Andrea Koskey contributed to this report",4,SanFrancisco,2011-11-16
489,7030,"Police chief defends Occupy SF response
By: Mike Aldax | 12/08/11 10:44 PM
SF Examiner Staff Writer | Follow On Twitter @SFExMikeAldax


San Francisco cops have shown ""tremendous restraint"" in their recent scuffles with Occupy SF protesters, police Chief Greg Suhr declared Wednesday night.
During a Police Commission meeting, Suhr defended the dozens of arrests made early Wednesday during and after the 1 a.m. raid on the Justin Herman Plaza encampment.
More than 100 officers carried out the raid on the approximately 150 protesters, Officer Albie Esparza said. Later in the day, protesters attempted to reclaim the plaza and had a three-hour standoff with cops.
""We don’t have any reports, at least at this time, of any of the Occupy people being injured,"" the police chief told commissioners at the Wednesday night meeting.
Some protesters complained of injuries, but it wasn’t clear whether any were serious. Most
expressed anger that cops gave them only five minutes to pack up their belongings and leave the plaza. Suhr took issue with that sentiment.
""They were told they had five minutes, but per the computer-assisted dispatch log, it was actually close to 18 minutes that folks had to gather their belongings,"" Suhr said, adding that campers were actually given two months of warning to vacate.
Seventy-nine of the protesters left the plaza peacefully during the raid, with four resisting arrest but not causing assault or injury, Suhr said. Others were more combative, he said.
""There were three felony assaults on the officers,"" Suhr said. ""One demonstrator threw a bottle, another demonstrator threw a garbage can that injured an officer, and another demonstrator threw a metal chair that struck an officer in the face of his helmet, breaking his face shield.""
The suspect accused of hurling the metal chair, identified as Joshua Silva, 21, of Oakland, will be arraigned today on one felony count of assault with a deadly weapon, Assistant District Attorney Omid Talai said.
Also with a court date today is transient Michael Chapin, 28, the alleged garbage can thrower. He faces charges of felony assault with a deadly weapon and misdemeanor resisting a police officer, Talai said.
Police Commission President Thomas Mazzucco said the use of force is ""inherent in making an arrest.""
""The good news is, there were no debacles like Oakland or Los Angeles, or New York,"" Mazzucco said. ""There’s no major blowups.""",1,SanFrancisco,2011-12-08
490,7216,"5 of 14 DOCUMENTS
Monterey County Herald (California)
December 5, 2011 Monday
BYLINE: By STEPHEN BAXTER and CATHY KELLY Santa Cruz Sentinel
SECTION: STATE
LENGTH: 700 words


Occupy Santa Cruz dismantled
SANTA CRUZ The building at 75 River St. is vacant once more and the ""Occudome"" outside the courthouse has been torn down.
Confrontations between law enforcement and Occupy Santa Cruz, along with what Occupy says is a splinter group that took over a former bank building last week, ended peacefully late Saturday and early Sunday.
A group of about 30 people who had occupied an empty River Street building since Wednesday left the building Saturday night, Santa Cruz police said. No arrests were made and police are compiling a report on damages and identifying those who were involved.
Several members of Occupy Santa Cruz said the River Street group never sought consensus from Occupy Santa Cruz.
Meanwhile, about 6:30 a.m. Sunday near Occupy Santa Cruz's encampment, about 60 county sheriff's deputies removed an ""Occudome"" tent and other belongings of Occupy Santa Cruz that had accumulated near the courthouse steps on Water Street, but made no arrests and wrote no citations. Sheriff's Lt. Craig Wilson said deputies had been meeting with some group members before clearing the area, and that while a small group initially was combative, most had been cooperative.
Wilson said deputies left behind medications, signs and other property and are streamlining the reclamation process for those items law enforcement did confiscate. He said the group was welcome to protest there, but could not camp or block access to county buildings or walkways.
Back across the river, police had been negotiating with people who took over the building that formerly housed Coast Commercial Bank at Water and River streets and then ordered them out Saturday afternoon. Authorities found the building empty when they arrived at 9:30 p.m. Saturday, police spokesman Zach Friend said. Sunday, the building's parking lot was cordoned off with yellow crime tape and a security guard stood watch.
The occupiers, who said they wanted to turn the building into a community center, had said they would leave the building by 3 p.m. Sunday, but police demanded they leave immediately, Friend said.
A group called 75 River Community Center released a statement Sunday saying the occupiers ""chose to exit the building since it became clear that police were targeting a small group of individuals not directly involved with the occupation.""
The group said in its statement, ""The police and some media have focused on Wells Fargo as the 'victim' in this scenario. ... The real injustice is people being pillaged out of homes they spent years working legitimately to obtain by an objectively greedy and inherently predatory legal entity.""
The property was bought in 2008 by Wells Fargo, which has a branch across the street. County records indicate that the building's owner is Associates 1 and Thomson Property Tax Services.
A woman leaving the building Sunday, who said she was a representative of the property owner, would say only that there was ""a lot of debris"" inside.
Police said the damage tally for the building's occupation would include law enforcement costs. Friend said charges against those involved could include trespassing, vandalism and conspiracy.
Chief Kevin Vogel said there was enough damage to arrest those inside for felony vandalism. Police say they have been documenting who's been inside the building and have several names, including a well-known anarchist.
""We'll be looking to prosecute these people to the fullest extent possible,"" Vogel said Saturday night. ""I'm quite pleased it was resolved this way. I'm sorry it had to get to this.""
Meanwhile, city leaders expressed satisfaction with the resolution of the occupation.
""I'm very pleased that we were able to resolve this without putting our officers and community at risk,"" Mayor Ryan Coonerty said. ""I appreciate the strategic leadership by our Police Department.""
The Police Department had been crafting the exit strategy since Wednesday night when they backed off of their first attempt. That night about 30 officers in riot gear surrounded the entrance of the building but were met with close to 200 protesters who were blocking the entrance, which had been barricaded from the inside with office furniture.
Police decided to regroup and develop a strategy.
 
LOAD-DATE: December 5, 2011
LANGUAGE: ENGLISH
GRAPHIC: A member of Occupy Santa Cruz confronts a sheriff's deputy after the encampment on the courthouse steps was razed early Sunday morning.
PUBLICATION-TYPE: Newspaper
Copyright 2011 The Monterey County Herald
All Rights Reserved",2,Santa Cruz,2011-12-05
